position,person,personID,start,end
President,Thomas Klestil,Q78490,1992-07-08,2004-07-06
President,Heinz Fischer,Q11753,2004-07-08,2016-07-08
President,Alexander Van der Bellen,Q78869,2017-01-26,
Federal Chancellor,Viktor Klima,Q78538,1997-01-28,2000-02-04
Federal Chancellor,Wolfgang Schüssel,Q2125645,2000-02-04,2007-01-11
Federal Chancellor,Alfred Gusenbauer,Q260037,2007-01-11,2008-12-02
Federal Chancellor,Werner Faymann,Q53282,2008-12-02,2016-05-09
Federal Chancellor,Reinhold Mitterlehner,Q89601,2016-05-09,2016-05-17
Federal Chancellor,Christian Kern,Q18135060,2016-05-17,2017-12-18
Federal Chancellor,Sebastian Kurz,Q2262885,2017-12-18,2019-05-28
Federal Chancellor,Hartwig Löger,Q45808771,2019-05-28,2019-06-03
Federal Chancellor,Brigitte Bierlein,Q916162,2019-06-03,2020-01-07
Federal Chancellor,Sebastian Kurz,Q2262885,2020-01-07,2021-10-11
Federal Chancellor,Alexander Schallenberg,Q64168538,2021-10-11,2021-12-06
Federal Chancellor,Karl Nehammer,Q42860944,2021-12-06,
Vice-Chancellor,Wolfgang Schüssel,Q2125645,1995-05-04,2000-02-04
Vice-Chancellor,Susanne Riess,Q78904,2000-02-04,2003-02-04
Vice-Chancellor,Hubert Gorbach,Q85406,2003-10-21,2007-01-11
Vice-Chancellor,Josef Pröll,Q78806,2008-12-02,2011-04-20
Vice-Chancellor,Michael Spindelegger,Q11735,2011-04-21,2013-12-16
Vice-Chancellor,Michael Spindelegger,Q11735,2013-12-16,2014-09-01
Vice-Chancellor,Reinhold Mitterlehner,Q89601,2014-09-01,2017-05-17
Vice-Chancellor,Wolfgang Brandstetter,Q15428609,2017-05-17,2017-12-18
Vice-Chancellor,Heinz-Christian Strache,Q44733,2017-12-18,2019-05-18
Vice-Chancellor,Hartwig Löger,Q45808771,2019-05-22,2019-05-28
Vice-Chancellor,Clemens Jabloner,Q1099985,2019-06-03,2019-10-01
Vice-Chancellor,Werner Kogler,Q2561778,2020-01-07,
"Federal Minister for Agriculture, Regions and Tourism",Josef Pröll,Q78806,2003-02-28,2008-12-02
"Federal Minister for Agriculture, Regions and Tourism",Elisabeth Köstinger,Q86851,2017-12-18,2019-06-03
"Federal Minister for Agriculture, Regions and Tourism",Maria Patek,Q64258569,2019-06-03,2020-01-07
"Federal Minister for Agriculture, Regions and Tourism",Elisabeth Köstinger,Q86851,2020-01-07,2022-05-09
"Federal Minister for Agriculture, Regions and Tourism",Norbert Totschnig,Q34215724,2022-05-18,
"Federal Minister for Arts, Culture, the Civil Service and Sport",Gernot Blümel,Q15812048,2018-01-08,2019-05-28
"Federal Minister for Arts, Culture, the Civil Service and Sport",Gernot Blümel,Q15812048,2019-05-28,2019-06-03
"Federal Minister for Arts, Culture, the Civil Service and Sport",Werner Kogler,Q2561778,2020-01-07,
"Federal Minister for Climate Action, Environment, Energy, Mobility, Innovation and Technology",Leonore Gewessler,Q64954602,2020-01-07,
Federal Minister for Digital and Economic Affairs,Martin Bartenstein,Q113559,2000-02-04,2008-12-02
Federal Minister for Digital and Economic Affairs,Margarete Schramböck,Q36493675,2017-12-18,2018-01-08
Federal Minister for Digital and Economic Affairs,Margarete Schramböck,Q36493675,2018-01-08,2019-05-28
Federal Minister for Digital and Economic Affairs,Margarete Schramböck,Q36493675,2019-05-28,2019-06-03
Federal Minister for Digital and Economic Affairs,Elisabeth Udolf-Strobl,Q64223573,2019-06-03,2020-01-07
Federal Minister for Digital and Economic Affairs,Margarete Schramböck,Q36493675,2020-01-07,2022-05-09
Federal Minister for Digital and Economic Affairs,Martin Kocher,Q18222522,2022-05-09,
"Federal Minister of Education, Science and Research",Elisabeth Gehrer,Q113609,1995-05-04,2007-01-11
"Federal Minister of Education, Science and Research",Heinz Fassmann,Q1600191,2017-12-18,2019-06-03
"Federal Minister of Education, Science and Research",Iris Rauskala,Q64213677,2019-06-03,2020-01-07
"Federal Minister of Education, Science and Research",Heinz Fassmann,Q1600191,2020-01-07,2021-12-06
"Federal Minister of Education, Science and Research",Martin Polaschek,Q61639165,2021-12-06,
Federal Minister of European and International Affairs,Wolfgang Schüssel,Q2125645,1995-05-04,2000-02-04
Federal Minister of European and International Affairs,Benita Ferrero-Waldner,Q78575,2000-02-04,2004-10-20
Federal Minister of European and International Affairs,Ursula Plassnik,Q89396,2004-10-20,2008-12-02
Federal Minister of European and International Affairs,Michael Spindelegger,Q11735,2008-12-02,2013-12-16
Federal Minister of European and International Affairs,Sebastian Kurz,Q2262885,2013-12-16,2017-12-18
Federal Minister of European and International Affairs,Karin Kneissl,Q1729478,2017-12-18,2019-06-03
Federal Minister of European and International Affairs,Alexander Schallenberg,Q64168538,2019-06-03,2020-01-07
Federal Minister of European and International Affairs,Alexander Schallenberg,Q64168538,2020-01-07,2021-10-11
Federal Minister of European and International Affairs,Michael Linhart,Q15428953,2021-10-11,2021-12-06
Federal Minister of European and International Affairs,Alexander Schallenberg,Q64168538,2021-12-06,
Federal Minister of Finance,Karl-Heinz Grasser,Q84900,2000-02,2007-01
Federal Minister of Finance,Josef Pröll,Q78806,2008-12-02,2011-04-20
Federal Minister of Finance,Michael Spindelegger,Q11735,2013-12-16,2014-08-25
Federal Minister of Finance,Hans Jörg Schelling,Q1580606,2014-09-01,2018-12-18
Federal Minister of Finance,Hartwig Löger,Q45808771,2017-12-18,2019-06-03
Federal Minister of Finance,Eduard Müller,Q64222263,2019-06-03,2020-01-07
Federal Minister of Finance,Gernot Blümel,Q15812048,2020-01-07,2021-12-06
Federal Minister of Finance,Magnus Brunner,Q1884520,2021-12-06,
Federal Minister for Health,Andrea Kdolsky,Q113617,2007-01-11,2008-12-02
Federal Minister for Health,Alois Stöger,Q86182,2008-12-02,2014-09-01
Federal Minister for Health,Sabine Oberhauser,Q2209835,2014-09-01,2017-02-23
Federal Minister for Health,Alois Stöger,Q86182,2017-02-24,2017-03-07
Federal Minister for Health,Pamela Rendi-Wagner,Q28912455,2017-03-08,2017-12-18
Federal Minister for Health,Beate Hartinger-Klein,Q813144,2017-12-18,2019-05-22
Federal Minister for Health,Walter Pöltner,Q63978974,2019-05-22,2019-06-03
Federal Minister for Health,Brigitte Zarfl,Q64221118,2019-06-03,2020-01-07
Federal Minister for Health,Rudolf Anschober,Q2172341,2020-01-07,2021-04-19
Federal Minister for Health,Wolfgang Mückstein,Q106484746,2021-04-19,2022-03-08
Federal Minister for Health,Johannes Rauch,Q1698215,2022-03-08,
Federal Minister of the Interior,Günther Platter,Q84797,2007-01-11,2008-06-30
Federal Minister of the Interior,Wilhelm Molterer,Q78761,2008-06-30,2008-07-01
Federal Minister of the Interior,Maria Fekter,Q85362,2008-07-01,2011-04-12
Federal Minister of the Interior,Johanna Mikl-Leitner,Q87130,2011-04-21,2016-04-21
Federal Minister of the Interior,Wolfgang Sobotka,Q2591433,2016-04-21,2017-12-18
Federal Minister of the Interior,Herbert Kickl,Q1395041,2017-12-18,2019-05-22
Federal Minister of the Interior,Eckart Ratz,Q1281364,2019-05-22,2019-06-03
Federal Minister of the Interior,Wolfgang Peschorn,Q64261635,2019-06-03,2020-01-07
Federal Minister of the Interior,Karl Nehammer,Q42860944,2020-01-07,2021-12-06
Federal Minister of the Interior,Gerhard Karner,Q1511874,2021-12-06,
Federal Minister of Justice,Karin Gastinger,Q86657,2004-06,2007-01-01
Federal Minister of Justice,Maria Berger,Q84526,2007-01-11,2008-12-02
Federal Minister of Justice,Claudia Bandion-Ortner,Q1097318,2009-01-15,2011-04-20
Federal Minister of Justice,Beatrix Karl,Q88335,2011-04-21,2013-12-16
Federal Minister of Justice,Wolfgang Brandstetter,Q15428609,2013-12-16,2017-12-18
Federal Minister of Justice,Josef Moser,Q1705319,2017-12-18,2019-05-28
Federal Minister of Justice,Josef Moser,Q1705319,2019-05-28,2019-06-03
Federal Minister of Justice,Clemens Jabloner,Q1099985,2019-06-03,2020-01-07
Federal Minister of Justice,Alma Zadić,Q42162193,2020-01-07,
Federal Minister of Justice,Alma Zadić,Q42162193,2020-01-07,2021-10-11
Federal Minister of Justice,Alma Zadić,Q42162193,2020-01-07,2021-12-06
Federal Minister for Labour,Rudolf Anschober,Q2172341,2020-01-07,2020-01-28
Federal Minister for Labour,Martin Kocher,Q18222522,2021-01-11,
Federal Minister for Labour,Martin Kocher,Q18222522,2021-01-11,2021-10-11
Federal Minister for Labour,Martin Kocher,Q18222522,2021-01-11,2021-12-06
"Federal Minister for Labour, Family and Youth",Christine Aschbacher,Q80610916,2020-01-07,2021-01-09
Federal Minister of National Defence,Günther Platter,Q84797,2003-02-28,2007-01-11
Federal Minister of National Defence,Gerald Klug,Q1509939,2013-03-11,2016-01-28
Federal Minister of National Defence,Hans Peter Doskozil,Q22078521,2016-01-26,2017-12-18
Federal Minister of National Defence,Mario Kunasek,Q1898862,2017-12-18,2019-05-22
Federal Minister of National Defence,Johann Luif,Q41583061,2019-05-22,2019-06-03
Federal Minister of National Defence,Thomas Starlinger,Q2427425,2019-06-03,2020-01-07
Federal Minister of National Defence,Klaudia Tanner,Q43380898,2020-01-07,
Federal Minister of National Defence,Klaudia Tanner,Q43380898,2020-01-07,2021-10-11
Federal Minister of National Defence,Klaudia Tanner,Q43380898,2020-01-07,2021-12-06
Federal Minister of Science and Research,Reinhold Mitterlehner,Q89601,2013-12-16,2017-05-17
Federal Minister of Science and Research,Harald Mahrer,Q1584620,2017-05-17,2017-12-18
Federal Minister for Social Affairs,Rudolf Anschober,Q2172341,2020-01-07,2021-04-19
Federal Minister for the EU and Constitution,Karoline Edtstadler,Q45815517,2020-01-07,
"Federal Minister for Transport, Innovation and Technology",Werner Faymann,Q53282,2007-01-11,2008-12-02
"Federal Minister for Transport, Innovation and Technology",Doris Bures,Q85433,2008-12-02,2014-09-01
"Federal Minister for Transport, Innovation and Technology",Gerald Klug,Q1509939,2016-01-26,2016-05-18
"Federal Minister for Women, Family, Youth and Integration",Susanne Raab,Q80289609,2020-01-07,
"Federal Minister for Women, Family, Youth and Integration",Susanne Raab,Q80289609,2020-01-07,2021-10-11
"Federal Minister for Women, Family, Youth and Integration",Susanne Raab,Q80289609,2020-01-07,2021-12-06
State Secretary in the Federal Chancellery,Claudia Plakolm,Q42294925,2021-12-06,
"State Secretary in the Federal Ministry for Arts, Culture, the Civil Service and Sport",Andrea Mayer,Q94576878,2020-05-20,
"State Secretary in the Federal Ministry of Climate Action, Environment, Energy, Mobility, Innovation and Technology",Magnus Brunner,Q1884520,2020-01-07,2021-12-06
State Secretary in the Federal Ministry for Digital and Economic Affairs,Susanne Kraus-Winkler,Q111946853,2022-05-11,
State Secretary in the Federal Ministry of Finance,Florian Tursky,Q111945693,2022-05-11,
Chancellery Minister,Thomas Drozda,Q24082654,2016-05-18,2017-12-18
Chancellery Minister,Gernot Blümel,Q15812048,2017-12-18,2018-01-08
Chancellery Minister,Alexander Schallenberg,Q64168538,2019-06-06,2020-01-07
Chancellery Minister,Christine Aschbacher,Q80610916,2020-01-07,2021-01-09
President of the National Council,Heinz Fischer,Q11753,1990-11-05,2002-12-20
President of the National Council,Doris Bures,Q85433,2014-09-02,2017-11-09
President of the National Council,Elisabeth Köstinger,Q86851,2017-11-09,2017-12-17
President of the National Council,Wolfgang Sobotka,Q2591433,2017-12-20,
Second President of the National Council,Thomas Prinzhorn,Q88195,1999-10-29,2002-12-20
Second President of the National Council,Heinz Fischer,Q11753,2002-12-20,2004-06-16
Second President of the National Council,Barbara Prammer,Q114286,2004-06-16,2006-10-30
Second President of the National Council,Michael Spindelegger,Q11735,2006-10-30,2008-12-02
Second President of the National Council,Fritz Neugebauer,Q87873,2008-12-03,2013-10-28
Second President of the National Council,Karlheinz Kopf,Q1410282,2013-10-29,2017-11-09
Second President of the National Council,Doris Bures,Q85433,2017-11-09,
Third President of the National Council,Eva Glawischnig-Piesczek,Q93870,2006-10-30,2008-10-28
Third President of the National Council,Martin Graf,Q86691,2008-10-28,2013-10-28
Third President of the National Council,Norbert Hofer,Q1996861,2013-10-29,2017-12-18
Third President of the National Council,Norbert Hofer,Q1996861,2019-10-23,
Chief of the General Staff,Roland Ertl,Q2162722,2002-12-01,2007-11-30
Chief of the General Staff,Edmund Entacher,Q1286222,2007-11-30,2011-01-24
Chief of the General Staff,Othmar Commenda,Q1251218,2011-01-24,2011-11-07
Chief of the General Staff,Edmund Entacher,Q1286222,2011-11-07,2013-03-23
Chief of the General Staff,Othmar Commenda,Q1251218,2013-05-22,2018-07-24
Chief of the General Staff,Robert Brieger,Q53194017,2018-07-24,2022-05-06
Governor of Oesterreichische Nationalbank,Robert Holzmann,Q22005045,2019-09-01,
Mayor of Vienna,Michael Häupl,Q45377,1994-11-07,2018-05-24
Mayor of Vienna,Michael Ludwig,Q1560091,2018-05-24,
Secretary of State,Benita Ferrero-Waldner,Q78575,1995-05-04,2000-02-04
Secretary of State,Alexandru Nazare,Q2834282,2010,2010
Secretary of State,Sebastian Kurz,Q2262885,2011-04-21,2013-12-16
Secretary of State,Wolfgang Waldner,Q2591674,2011-04-21,2012-09-02
Secretary of State,Harald Mahrer,Q1584620,2014-09-01,2017-05-17
Secretary of State,Muna Duzdar,Q1329538,2016-05-18,2017-12-18
Secretary of State,Hubert Fuchs,Q15507892,2017-12-18,2019-05-22
Secretary of State,Karoline Edtstadler,Q45815517,2017-12-18,2019-05-28
Secretary of State,Ulrike Lunacek,Q89398,2020-01-07,2020-05-15
Bundesminister,Caspar Einem,Q89223,1995-04-06,2000-02-04
Bundesminister,Ines Stilling,Q64221031,2019-06-03,2020-01-07
Landtagspräsident,Manfred Dörler,Q1388749,1999-10-05,2004-07-15
Landtagspräsident,Reinhold Purr,Q25344316,2000,2005
Landtagspräsident,Sylvia Bretschneider,Q109168,2002,2019-04-28
Landtagspräsident,Gebhard Halder,Q1496897,2004-10-05,2009-10-13
Landtagspräsident,Bernadette Mennel,Q822162,2009-10-14,2012-11-14
Landtagspräsident,Gabriele Nußbaumer,Q1331435,2012-11-14,2014-10-15
Landtagspräsident,Harald Sonderegger,Q15819636,2014-10-15,
President of the Federal Council,Anna Elisabeth Haselbach,Q560239,2000-01-01,2000-06-30
President of the Federal Council,Johann Payer,Q1695764,2000-07-01,2000-12-27
President of the Federal Council,Johanna Auer,Q6450494,2000-12-28,2000-12-31
President of the Federal Council,Gerd Klamt,Q1510603,2001-01-01,2001-06-30
President of the Federal Council,Alfred Schöls,Q2645870,2001-07-01,2001-12-31
President of the Federal Council,Uta Barbara Pühringer,Q2502729,2002-01-01,2002-06-30
President of the Federal Council,Ludwig Bieringer,Q1874225,2002-07-01,2002-12-31
President of the Federal Council,Herwig Hösele,Q1614884,2003-01-01,2003-06-30
President of the Federal Council,Hans Ager,Q1578444,2003-07-01,2003-12-31
President of the Federal Council,Jürgen Weiss,Q1717816,2004-01-01,2004-06-30
President of the Federal Council,Anna Elisabeth Haselbach,Q560239,2004-07-01,2004-12-31
President of the Federal Council,Georg Pehm,Q1505584,2005-01-01,2005-06-30
President of the Federal Council,Peter Mitterer,Q2077087,2005-07-01,2005-12-31
President of the Federal Council,Sissy Roth-Halvax,Q87700,2006-01-01,2006-06-30
President of the Federal Council,Gottfried Kneifel,Q1496647,2006-07-01,2006-12-31
President of the Federal Council,Manfred Gruber,Q1889411,2007-01-01,2007-06-30
President of the Federal Council,Wolfgang Erlitz,Q2589544,2007-07-01,2007-12-31
President of the Federal Council,Helmut Kritzinger,Q1603817,2008-01-01,2008-06-30
President of the Federal Council,Jürgen Weiss,Q1717816,2008-07-01,2008-12-31
President of the Federal Council,Harald Reisenberger,Q87681,2009-01-01,2009-06-30
President of the Federal Council,Erwin Preiner,Q1363342,2009-07-01,2009-12-31
President of the Federal Council,Peter Mitterer,Q2077087,2010-01-01,2010-06-30
President of the Federal Council,Martin Preineder,Q1544651,2010-07-01,2010-12-31
President of the Federal Council,Gottfried Kneifel,Q1496647,2011-01-01,2011-06-30
President of the Federal Council,Susanne Kurz,Q2369393,2011-07-01,2011-12-31
President of the Federal Council,Gregor Hammerl,Q1545085,2012-01-01,2012-06-30
President of the Federal Council,Georg Keuschnigg,Q1343110,2012-07-01,2012-12-31
President of the Federal Council,Edgar Mayer,Q1284037,2013-01-01,2013-06-30
President of the Federal Council,Reinhard Todt,Q1430096,2013-07-01,2013-12-31
President of the Federal Council,Michael Lampel,Q15835060,2014-01-01,2014-06-30
President of the Federal Council,Ana Blatnik,Q482717,2014-07-01,2014-12-31
President of the Federal Council,Sonja Zwazl,Q2301751,2015-01-01,2015-06-30
President of the Federal Council,Gottfried Kneifel,Q1496647,2015-07-01,2015-12-31
President of the Federal Council,Josef Saller,Q1705598,2016-01-01,2016-06-30
President of the Federal Council,Mario Lindner,Q20753028,2016-07-01,2016-12-31
President of the Federal Council,Sonja Ledl-Rossmann,Q2301681,2017-01-01,2017-06-30
President of the Federal Council,Edgar Mayer,Q1284037,2017-07-01,2017-12-31
President of the Federal Council,Reinhard Todt,Q1430096,2018-01-01,2018-06-30
President of the Federal Council,Inge Posch-Gruska,Q1662814,2018-07-01,2018-12-31
President of the Federal Council,Ingo Appé,Q52241751,2019-01-01,2019-06-30
President of the Federal Council,Karl Bader,Q1303169,2019-07-01,2019-12-31
President of the Federal Council,Robert Seeber,Q28465790,2020-01-01,2020-06-30
President of the Federal Council,Andrea Eder-Gitschthaler,Q493834,2020-07-01,2020-12-31
President of the Federal Council,Christian Buchmann,Q88360,2021-01-01,2021-06-30
President of the Federal Council,Peter Raggl,Q51489014,2021-07-01,2021-12-31
President of the Federal Council,Christine Schwarz-Fuchs,Q81414501,2022-01-01,2022-06-30
President of the Federal Council,Korinna Schumann,Q54553858,2022-07-01,
President of the Constitutional Court,Ludwig Adamovich,Q1874139,1984-01-01,2002-12-31
President of the Constitutional Court,Karl Korinek,Q1716914,2003-01-01,2008-04-30
President of the Constitutional Court,Gerhart Holzinger,Q1512945,2008-05-01,2017-12-31
President of the Constitutional Court,Brigitte Bierlein,Q916162,2018-02-23,2019-06-02
President of the Constitutional Court,Christoph Grabenwarter,Q1085017,2020-02-19,
Vice-president of the Constitutional Court,Karl Korinek,Q1716914,1999-01-01,2002-12-31
Vice-president of the Constitutional Court,Brigitte Bierlein,Q916162,2003-01-01,2018-02-23
Vice-president of the Constitutional Court,Christoph Grabenwarter,Q1085017,2018-02-23,2020-02-18
Vice-president of the Constitutional Court,Verena Madner,Q86095443,2020-04-24,
President of the Supreme Administrative Court,Clemens Jabloner,Q1099985,1993,2013
President of the Supreme Administrative Court,Rudolf Thienel,Q2173944,2014-01-01,
President of the Court of Audit,Franz Fiedler,Q1446767,1992-07-01,2004-06-30
President of the Court of Audit,Josef Moser,Q1705319,2004-07-01,2016-06-30
President of the Court of Audit,Margit Kraker,Q24464024,2016-07-01,
governor of Carinthia,Jörg Haider,Q44274,1999-04-08,2008-10-11
governor of Carinthia,Gerhard Dörfler,Q85057,2008-10-23,2013-03-28
governor of Carinthia,Peter Kaiser,Q2076158,2013-03-28,
ambassador to Belgium,Jürgen Meindl,Q64214855,2015,2017
ambassador to Belgium,Elisabeth Kornfeind,Q64214540,2017-12,
ambassador to Denmark,Daniel Krumholz,Q1161441,2009,2013
ambassador to Denmark,Maria Rotheiser-Scotti,Q108921454,2017,2021
ambassador to France,Ursula Plassnik,Q89396,2011,2016
ambassador to France,Walter Grahammer,Q1364708,2017,2018
ambassador to France,Michael Linhart,Q15428953,2018,2021
ambassador to Germany,Friedrich Bauer,Q106428248,1986,
ambassador to Hungary,Ralph Scheide,Q2129759,2015,
ambassador to Hungary,Elisabeth Ellison-Kramer,Q47068171,2017,2020
ambassador to Israel,Franz Josef Kuglitsch,Q1269831,2012-01-04,2015
ambassador to Israel,Martin Weiss,Q21523076,2015-11-06,2019
ambassador to Israel,Hannah Liko,Q84854874,2019-11-06,2021-11
ambassador to Luxembourg,Gregor Schusterschitz,Q28098190,2015-08,2019-08
ambassador to Luxembourg,Melitta Schubert,Q110016330,2019-10-09,
ambassador to Poland,Werner Almhofer,Q2560777,2017,
ambassador to Romania,Martin Eichtinger,Q22351132,2007,2010
ambassador to Romania,Michael Schwarzinger,Q50247682,2007,2010
ambassador to Romania,Gerhard Reiweger,Q15435830,2014,2017
ambassador to Switzerland,Jürgen Meindl,Q64214855,2011,2015
ambassador to Switzerland,Maria Rotheiser-Scotti,Q108921454,2021,
ambassador to Turkey,Ralph Scheide,Q2129759,1998,2001
ambassador to Turkey,Klaus Wölfer,Q1745888,2012,2017
ambassador to the United Kingdom,Alexander Christiani,Q2641909,2000,2005
ambassador to the United States of America,Wolfgang Waldner,Q2591674,2016-01-11,2019-11
ambassador to the United States of America,Martin Weiss,Q21523076,2019-11-07,
ambassador to the Holy See,Gustav Ortner,Q1556243,1997,2001
Permanent Representative to the European Union,Gregor Woschnagg,Q1545206,1999-09,2007-03
Permanent Representative to the European Union,Hans Dietmar Schweisgut,Q1579188,2007-04,2011-01
Permanent Representative to the European Union,Walter Grahammer,Q1364708,2011-01,2017
President of the Supreme Court of Justice,Irmgard Griss,Q18626047,2007,2011
President of the Supreme Court of Justice,Eckart Ratz,Q1281364,2012-01-01,2018-06-30
President of the Supreme Court of Justice,Elisabeth Lovrek,Q27703596,2018-07-01,
Judge at the Supreme Court of Justice,Irmgard Griss,Q18626047,1993,2011
Judge at the Supreme Court of Justice,Anton Spenling,Q27741613,1997,2018-01-31
Judge at the Supreme Court of Justice,Eckart Ratz,Q1281364,1997-01-01,2018-06-30
Judge at the Supreme Court of Justice,Elisabeth Lovrek,Q27703596,2003,
Judge at the Supreme Court of Justice,Georg Kodek,Q24732253,2006-01-01,
Judge at the Supreme Court of Justice,Eva Marek,Q47499243,2007-06-01,2014-09-30
Judge at the Supreme Court of Justice,Eva Marek,Q47499243,2018-02-01,
mayor of Linz,Franz Dobusch,Q1446553,1988,2013
mayor of Linz,Klaus Luger,Q17194395,2013,
mayor of Salzburg,Heinz Schaden,Q43757,1999,2017
mayor of Salzburg,Harald Preuner,Q43464436,2017,
mayor of Innsbruck,Christine Oppitz-Plörer,Q1083731,2010-03-08,2018
mayor of Innsbruck,Georg Willi,Q1506454,2018,
